runtime, instance number, max population size, population size, max offspring, number of offspring, mean
4.139, 14, 42, 41, 16,15, 1.481316061635257
4.118, 14, 42, 41, 17,16, 1.4932148870267938
4.066, 14, 42, 41, 18,17, 1.5057858818549748
4.099, 14, 42, 41, 19,18, 1.4952018439809158
4.021, 14, 42, 41, 20,19, 1.5470129145867206
4.049, 14, 42, 41, 21,20, 1.478446375621718
4.03, 14, 42, 41, 22,21, 1.476708554358257
4.003, 14, 42, 41, 23,22, 1.4833374247227222
4.025, 14, 42, 41, 24,23, 1.4935142246201514
3.961, 14, 42, 41, 25,24, 1.5182827667422905
4.018, 14, 42, 41, 26,25, 1.5054488906540977
3.99, 14, 42, 41, 27,26, 1.5137871252838155
3.942, 14, 42, 41, 28,27, 1.5076576776812802
3.962, 14, 42, 41, 29,28, 1.518707094208653
3.926, 14, 42, 41, 30,29, 1.5354613198523979
3.921, 14, 42, 41, 31,30, 1.5303065980077917
3.976, 14, 42, 41, 32,31, 1.5248142192577805
3.898, 14, 42, 41, 33,32, 1.5585802084282392
3.953, 14, 42, 41, 34,33, 1.5506351909406455
3.946, 14, 42, 41, 35,34, 1.5318466096716468
3.899, 14, 42, 41, 36,35, 1.539524706559658
3.988, 14, 42, 41, 37,36, 1.5246690552085584
3.901, 14, 42, 41, 38,37, 1.5449224931173533
3.948, 14, 42, 41, 39,38, 1.57462697463124
3.971, 14, 42, 41, 40,39, 1.5410184836944187
3.883, 14, 42, 41, 41,40, 1.5521432967415498
3.957, 14, 42, 41, 42,41, 1.5865316288937257
3.9, 14, 42, 41, 43,42, 1.5533944047469859
3.895, 14, 42, 41, 44,43, 1.5815045929292724
3.935, 14, 42, 41, 45,44, 1.5549096633745985
3.901, 14, 42, 41, 46,45, 1.5733972591074088
3.905, 14, 42, 41, 47,46, 1.5778502134639445
3.964, 14, 42, 41, 48,47, 1.5733299572176072
3.91, 14, 42, 41, 49,48, 1.566461915843982
3.935, 14, 42, 41, 50,49, 1.5878243577691349
5.373, 14, 43, 42, 1,0, 1.633654886446174
5.206, 14, 43, 42, 2,1, 1.564044064674032
5.04, 14, 43, 42, 3,2, 1.540274106050287
4.881, 14, 43, 42, 4,3, 1.5152342347939352
4.746, 14, 43, 42, 5,4, 1.527975860205307
4.609, 14, 43, 42, 6,5, 1.5133132219423797
4.554, 14, 43, 42, 7,6, 1.492814217236046
4.465, 14, 43, 42, 8,7, 1.517987525065149
4.429, 14, 43, 42, 9,8, 1.4938164579767264
4.333, 14, 43, 42, 10,9, 1.505280309831678
4.314, 14, 43, 42, 11,10, 1.4735480685502733
4.262, 14, 43, 42, 12,11, 1.4943567582506883
4.21, 14, 43, 42, 13,12, 1.4651135130061292
4.202, 14, 43, 42, 14,13, 1.5204350411610563
4.138, 14, 43, 42, 15,14, 1.4897209775492102
4.143, 14, 43, 42, 16,15, 1.4845630803481429
4.134, 14, 43, 42, 17,16, 1.508259087587592
4.081, 14, 43, 42, 18,17, 1.5044626865938613
4.111, 14, 43, 42, 19,18, 1.51008443233326
4.048, 14, 43, 42, 20,19, 1.4917976648118645
4.048, 14, 43, 42, 21,20, 1.491054998240622
4.006, 14, 43, 42, 22,21, 1.4988615736686561
4.001, 14, 43, 42, 23,22, 1.5261682827375256
4.008, 14, 43, 42, 24,23, 1.5136714403308904
3.97, 14, 43, 42, 25,24, 1.4975806106166085
3.966, 14, 43, 42, 26,25, 1.4705128396460254
3.999, 14, 43, 42, 27,26, 1.5233973837694557
3.933, 14, 43, 42, 28,27, 1.5162809667189905
3.989, 14, 43, 42, 29,28, 1.5562299867323568
3.901, 14, 43, 42, 30,29, 1.5427780778776037
3.918, 14, 43, 42, 31,30, 1.5483986811259527
3.982, 14, 43, 42, 32,31, 1.5530725569117296
3.934, 14, 43, 42, 33,32, 1.5505777191469299
3.943, 14, 43, 42, 34,33, 1.549100278815286
3.959, 14, 43, 42, 35,34, 1.5146425001984722
3.88, 14, 43, 42, 36,35, 1.5494099319936743
3.957, 14, 43, 42, 37,36, 1.5379022246206178
3.929, 14, 43, 42, 38,37, 1.559734651313509
3.902, 14, 43, 42, 39,38, 1.5660346805245458
3.959, 14, 43, 42, 40,39, 1.6026764709337737
3.888, 14, 43, 42, 41,40, 1.6134020782254062
3.961, 14, 43, 42, 42,41, 1.5567367698139978
3.919, 14, 43, 42, 43,42, 1.5406858871257698
3.923, 14, 43, 42, 44,43, 1.5576985670799437
3.93, 14, 43, 42, 45,44, 1.5526847576293874
3.929, 14, 43, 42, 46,45, 1.5904680303932923
3.958, 14, 43, 42, 47,46, 1.5834171351437623
3.952, 14, 43, 42, 48,47, 1.596800042213847
3.925, 14, 43, 42, 49,48, 1.6199842472308696
3.948, 14, 43, 42, 50,49, 1.6001008681359121
5.539, 14, 44, 43, 1,0, 1.6796189217136117
5.335, 14, 44, 43, 2,1, 1.5916010069059836
5.051, 14, 44, 43, 3,2, 1.5552753134677402
4.92, 14, 44, 43, 4,3, 1.5076343601243358
4.764, 14, 44, 43, 5,4, 1.50485548431883
4.668, 14, 44, 43, 6,5, 1.474785597064635
4.592, 14, 44, 43, 7,6, 1.4889423072457242
4.49, 14, 44, 43, 8,7, 1.4874476865414072
4.458, 14, 44, 43, 9,8, 1.4602253925225082
4.374, 14, 44, 43, 10,9, 1.4830657318326483
4.348, 14, 44, 43, 11,10, 1.4804993759872107
4.269, 14, 44, 43, 12,11, 1.4888657880085516
4.235, 14, 44, 43, 13,12, 1.5110384849939824
4.22, 14, 44, 43, 14,13, 1.4869889742003852
4.165, 14, 44, 43, 15,14, 1.5016214707481912
4.157, 14, 44, 43, 16,15, 1.5226125469363498
4.127, 14, 44, 43, 17,16, 1.5182044625228799
4.083, 14, 44, 43, 18,17, 1.4856269807048892
4.104, 14, 44, 43, 19,18, 1.4969397547520906
4.07, 14, 44, 43, 20,19, 1.5006584790225344
4.056, 14, 44, 43, 21,20, 1.5071274768187415
4.03, 14, 44, 43, 22,21, 1.4979852790649544
3.997, 14, 44, 43, 23,22, 1.527080758385158
4.032, 14, 44, 43, 24,23, 1.5292994340962838
4.018, 14, 44, 43, 25,24, 1.514896687300649
4.01, 14, 44, 43, 26,25, 1.5235218878807573
4.006, 14, 44, 43, 27,26, 1.5233370746620085
3.974, 14, 44, 43, 28,27, 1.5392293154518852
3.974, 14, 44, 43, 29,28, 1.5327747587660778
3.956, 14, 44, 43, 30,29, 1.5286828852631733
3.951, 14, 44, 43, 31,30, 1.5269736830861007
3.97, 14, 44, 43, 32,31, 1.5732597864519806
3.929, 14, 44, 43, 33,32, 1.5475582996073514
3.953, 14, 44, 43, 34,33, 1.546931180317659
3.957, 14, 44, 43, 35,34, 1.5492142071417352
3.925, 14, 44, 43, 36,35, 1.540342676534466
3.95, 14, 44, 43, 37,36, 1.5403975589900825
3.899, 14, 44, 43, 38,37, 1.5704805124140166
3.919, 14, 44, 43, 39,38, 1.5409363011193433
3.951, 14, 44, 43, 40,39, 1.5590906850010815
3.942, 14, 44, 43, 41,40, 1.560906435464346
3.97, 14, 44, 43, 42,41, 1.5414198107666977
3.925, 14, 44, 43, 43,42, 1.5688116252582978
3.89, 14, 44, 43, 44,43, 1.581883315115817
3.947, 14, 44, 43, 45,44, 1.5931048117351885
3.903, 14, 44, 43, 46,45, 1.6010376012762682
3.908, 14, 44, 43, 47,46, 1.5886790029056572
3.947, 14, 44, 43, 48,47, 1.5812800948559411
3.916, 14, 44, 43, 49,48, 1.6045431196751494
3.933, 14, 44, 43, 50,49, 1.6366982775978904
5.394, 14, 45, 44, 1,0, 1.6515612656698142
5.223, 14, 45, 44, 2,1, 1.6091591756239514
5.01, 14, 45, 44, 3,2, 1.5457643855392746
4.921, 14, 45, 44, 4,3, 1.5221372580688932
4.789, 14, 45, 44, 5,4, 1.521569930401706
4.644, 14, 45, 44, 6,5, 1.5049702489085952
4.591, 14, 45, 44, 7,6, 1.5250868596724159
4.491, 14, 45, 44, 8,7, 1.5123088440553993
4.443, 14, 45, 44, 9,8, 1.467033925187752
4.351, 14, 45, 44, 10,9, 1.49137481723687
4.323, 14, 45, 44, 11,10, 1.508264267435669
4.267, 14, 45, 44, 12,11, 1.4887773816920586
4.225, 14, 45, 44, 13,12, 1.497151793880982
4.215, 14, 45, 44, 14,13, 1.506318511605866
4.169, 14, 45, 44, 15,14, 1.5046814689582626
4.14, 14, 45, 44, 16,15, 1.542485619923821
4.099, 14, 45, 44, 17,16, 1.480339405654028
4.109, 14, 45, 44, 18,17, 1.48268837814946
4.107, 14, 45, 44, 19,18, 1.474820270213184
4.036, 14, 45, 44, 20,19, 1.534643484025472
4.049, 14, 45, 44, 21,20, 1.5142196052864567
4.019, 14, 45, 44, 22,21, 1.5263233376416772
4.027, 14, 45, 44, 23,22, 1.520546867741516
4.011, 14, 45, 44, 24,23, 1.4913744778844338
3.997, 14, 45, 44, 25,24, 1.5288554195710384
4.007, 14, 45, 44, 26,25, 1.5133262978822688
4.017, 14, 45, 44, 27,26, 1.5299125136863403
3.977, 14, 45, 44, 28,27, 1.5509441709297829
3.972, 14, 45, 44, 29,28, 1.5292211730717207
3.965, 14, 45, 44, 30,29, 1.5361376926270651
3.964, 14, 45, 44, 31,30, 1.5260682962123528
3.949, 14, 45, 44, 32,31, 1.5602773955652447
3.996, 14, 45, 44, 33,32, 1.5154412252317002
3.979, 14, 45, 44, 34,33, 1.5310040161219363
3.957, 14, 45, 44, 35,34, 1.5438710474984703
3.937, 14, 45, 44, 36,35, 1.5504093135786143
3.981, 14, 45, 44, 37,36, 1.5365301230563944
3.911, 14, 45, 44, 38,37, 1.5544664661473442
3.897, 14, 45, 44, 39,38, 1.5759412495334906
3.963, 14, 45, 44, 40,39, 1.578622797583372
3.923, 14, 45, 44, 41,40, 1.5790536418960959
4.012, 14, 45, 44, 42,41, 1.589077362891991
3.946, 14, 45, 44, 43,42, 1.5923499381523016
3.942, 14, 45, 44, 44,43, 1.5783781447558172
3.946, 14, 45, 44, 45,44, 1.58927626081385
3.874, 14, 45, 44, 46,45, 1.6023258779788818
3.912, 14, 45, 44, 47,46, 1.6097528008011497
3.957, 14, 45, 44, 48,47, 1.6192660598740716
3.944, 14, 45, 44, 49,48, 1.635372598853321
3.957, 14, 45, 44, 50,49, 1.629494741390498
5.386, 14, 46, 45, 1,0, 1.6749702372056767
5.251, 14, 46, 45, 2,1, 1.566660168723783
5.026, 14, 46, 45, 3,2, 1.5929361053340199
4.927, 14, 46, 45, 4,3, 1.5357752028725788
4.752, 14, 46, 45, 5,4, 1.503882692743892
4.64, 14, 46, 45, 6,5, 1.5205924956126133
4.574, 14, 46, 45, 7,6, 1.4883596294240506
4.473, 14, 46, 45, 8,7, 1.5143932176993695
4.454, 14, 46, 45, 9,8, 1.4734074948306792
4.354, 14, 46, 45, 10,9, 1.491598232141135
4.353, 14, 46, 45, 11,10, 1.479456639615702
4.293, 14, 46, 45, 12,11, 1.466112598677936
4.228, 14, 46, 45, 13,12, 1.4957901515126966
4.226, 14, 46, 45, 14,13, 1.4814347266880374
4.149, 14, 46, 45, 15,14, 1.5125782353822725
4.193, 14, 46, 45, 16,15, 1.48489982600783
4.087, 14, 46, 45, 17,16, 1.4896049648804228
4.096, 14, 46, 45, 18,17, 1.5243455695713486
4.098, 14, 46, 45, 19,18, 1.5268926881222715
4.052, 14, 46, 45, 20,19, 1.499726244036529
4.062, 14, 46, 45, 21,20, 1.524131114549039
4.026, 14, 46, 45, 22,21, 1.4917605870375001
4.039, 14, 46, 45, 23,22, 1.5115636240005716
4.039, 14, 46, 45, 24,23, 1.5313570018687304
3.972, 14, 46, 45, 25,24, 1.5321987468509195
4.039, 14, 46, 45, 26,25, 1.5363767967793753
4.031, 14, 46, 45, 27,26, 1.5340434138354857
3.968, 14, 46, 45, 28,27, 1.537905572027706
4.013, 14, 46, 45, 29,28, 1.5375760343332248
3.967, 14, 46, 45, 30,29, 1.533500918018731
3.956, 14, 46, 45, 31,30, 1.5579703785882164
3.958, 14, 46, 45, 32,31, 1.5561391927664359
3.96, 14, 46, 45, 33,32, 1.5588133381384819
3.956, 14, 46, 45, 34,33, 1.555489542559412
3.962, 14, 46, 45, 35,34, 1.5705361482278293
3.949, 14, 46, 45, 36,35, 1.5616429049337401
3.949, 14, 46, 45, 37,36, 1.566714635339085
3.977, 14, 46, 45, 38,37, 1.5719735541244648
3.941, 14, 46, 45, 39,38, 1.5557426366068645
3.968, 14, 46, 45, 40,39, 1.5589003051454937
3.929, 14, 46, 45, 41,40, 1.5869748884424442
3.999, 14, 46, 45, 42,41, 1.5605493598712794
3.924, 14, 46, 45, 43,42, 1.6182887273627222
3.936, 14, 46, 45, 44,43, 1.585398474934648
3.953, 14, 46, 45, 45,44, 1.6079380286171054
3.931, 14, 46, 45, 46,45, 1.610468831079818
3.956, 14, 46, 45, 47,46, 1.604301539491793
3.96, 14, 46, 45, 48,47, 1.634814656717977
3.913, 14, 46, 45, 49,48, 1.619281136361817
3.984, 14, 46, 45, 50,49, 1.572242976092324
5.426, 14, 47, 46, 1,0, 1.6747535106810034
5.251, 14, 47, 46, 2,1, 1.6135774844136819
5.018, 14, 47, 46, 3,2, 1.574025018762342
4.896, 14, 47, 46, 4,3, 1.542343736068943
4.778, 14, 47, 46, 5,4, 1.5226489037688216
4.684, 14, 47, 46, 6,5, 1.5142673671742282
4.592, 14, 47, 46, 7,6, 1.5060385504151035
4.457, 14, 47, 46, 8,7, 1.4748687360819468
4.454, 14, 47, 46, 9,8, 1.52943561305711
4.357, 14, 47, 46, 10,9, 1.5083265239322627
4.34, 14, 47, 46, 11,10, 1.5198493074637414
4.251, 14, 47, 46, 12,11, 1.5064279941356418
4.225, 14, 47, 46, 13,12, 1.5137829599521118
4.269, 14, 47, 46, 14,13, 1.4721818505598503
4.17, 14, 47, 46, 15,14, 1.4904570016546663
4.167, 14, 47, 46, 16,15, 1.524491165415013
4.088, 14, 47, 46, 17,16, 1.5093441743961604
4.097, 14, 47, 46, 18,17, 1.4998997464209463
4.11, 14, 47, 46, 19,18, 1.5144290330650354
4.087, 14, 47, 46, 20,19, 1.5048351816179244
4.092, 14, 47, 46, 21,20, 1.5385292831209159
4.022, 14, 47, 46, 22,21, 1.5115869306199394
4.029, 14, 47, 46, 23,22, 1.543572746235024
4.066, 14, 47, 46, 24,23, 1.5432663592054332
3.974, 14, 47, 46, 25,24, 1.5135005525324945
4.051, 14, 47, 46, 26,25, 1.5341517051051645
4.009, 14, 47, 46, 27,26, 1.5436979444974752
3.95, 14, 47, 46, 28,27, 1.5623911095643876
4.017, 14, 47, 46, 29,28, 1.5484040471513347
3.953, 14, 47, 46, 30,29, 1.572310586892352
3.972, 14, 47, 46, 31,30, 1.5339835505431079
3.998, 14, 47, 46, 32,31, 1.5647372051972073
3.964, 14, 47, 46, 33,32, 1.55002816299793
4.007, 14, 47, 46, 34,33, 1.5651152541316775
3.96, 14, 47, 46, 35,34, 1.5701999612942383
4.154, 14, 47, 46, 36,35, 1.5802480012346323
4.001, 14, 47, 46, 37,36, 1.566431676410916
3.941, 14, 47, 46, 38,37, 1.5609014694311028
3.942, 14, 47, 46, 39,38, 1.5719552627226823
3.923, 14, 47, 46, 40,39, 1.6199251711296552
3.93, 14, 47, 46, 41,40, 1.6153816934867418
3.966, 14, 47, 46, 42,41, 1.5785121668752848
3.973, 14, 47, 46, 43,42, 1.60491473406736
3.93, 14, 47, 46, 44,43, 1.5899825566109373
3.946, 14, 47, 46, 45,44, 1.613518392744585
3.931, 14, 47, 46, 46,45, 1.6004522419699405
3.971, 14, 47, 46, 47,46, 1.580471963824981
3.947, 14, 47, 46, 48,47, 1.6012153007967345
3.913, 14, 47, 46, 49,48, 1.6244328264787509
3.991, 14, 47, 46, 50,49, 1.621617785466381
5.417, 14, 48, 47, 1,0, 1.6649893655317292
5.228, 14, 48, 47, 2,1, 1.6061929360201268
5.033, 14, 48, 47, 3,2, 1.5666484616588872
4.894, 14, 48, 47, 4,3, 1.5556725517686956
4.755, 14, 48, 47, 5,4, 1.5376738193156427
4.679, 14, 48, 47, 6,5, 1.5256216182582358
4.568, 14, 48, 47, 7,6, 1.5314316139233073
4.451, 14, 48, 47, 8,7, 1.5181729372946455
4.441, 14, 48, 47, 9,8, 1.4991128962520919
4.337, 14, 48, 47, 10,9, 1.4933049571002501
4.341, 14, 48, 47, 11,10, 1.541804178884313
4.278, 14, 48, 47, 12,11, 1.4991042382275943
4.296, 14, 48, 47, 13,12, 1.4907955388523715
4.198, 14, 48, 47, 14,13, 1.4975175538327319
4.159, 14, 48, 47, 15,14, 1.5117798668759048
4.229, 14, 48, 47, 16,15, 1.502149668725054
4.178, 14, 48, 47, 17,16, 1.5030566440214994
4.117, 14, 48, 47, 18,17, 1.481405453343762
4.079, 14, 48, 47, 19,18, 1.5063038615222506
4.057, 14, 48, 47, 20,19, 1.5059686386323603
4.078, 14, 48, 47, 21,20, 1.5486997220752625
4.013, 14, 48, 47, 22,21, 1.5235391104097324
4.014, 14, 48, 47, 23,22, 1.5573110675211046
4.061, 14, 48, 47, 24,23, 1.552636724401102
3.994, 14, 48, 47, 25,24, 1.5502967752625962
4.033, 14, 48, 47, 26,25, 1.5577363212755588
4.005, 14, 48, 47, 27,26, 1.5619457794502023
4.012, 14, 48, 47, 28,27, 1.5283954785397906
4.013, 14, 48, 47, 29,28, 1.5872017910450817
3.973, 14, 48, 47, 30,29, 1.5792338653271216
4.031, 14, 48, 47, 31,30, 1.5727711654009515
3.961, 14, 48, 47, 32,31, 1.5444321298060335
3.953, 14, 48, 47, 33,32, 1.5780379340362285
3.992, 14, 48, 47, 34,33, 1.5851497245011221
3.954, 14, 48, 47, 35,34, 1.5705962843722263
3.938, 14, 48, 47, 36,35, 1.576039386447229
3.994, 14, 48, 47, 37,36, 1.574597965298167
3.954, 14, 48, 47, 38,37, 1.598111976668858
3.99, 14, 48, 47, 39,38, 1.5929450727694205
3.918, 14, 48, 47, 40,39, 1.613562875134345
3.925, 14, 48, 47, 41,40, 1.5943473285664598
3.966, 14, 48, 47, 42,41, 1.6025189829469386
3.955, 14, 48, 47, 43,42, 1.607494680338376
4.006, 14, 48, 47, 44,43, 1.5782135790064873
3.959, 14, 48, 47, 45,44, 1.599148491994876
3.966, 14, 48, 47, 46,45, 1.6140906811136808
3.942, 14, 48, 47, 47,46, 1.6380615164108572
3.951, 14, 48, 47, 48,47, 1.6417379416556166
3.928, 14, 48, 47, 49,48, 1.6268670936540683
3.976, 14, 48, 47, 50,49, 1.6210096052850087
5.456, 14, 49, 48, 1,0, 1.66114072036537
5.254, 14, 49, 48, 2,1, 1.569401443351888
5.041, 14, 49, 48, 3,2, 1.5538583774681396
4.915, 14, 49, 48, 4,3, 1.5534584158890372
4.81, 14, 49, 48, 5,4, 1.5436717164981792
4.724, 14, 49, 48, 6,5, 1.5290781610860456
4.575, 14, 49, 48, 7,6, 1.4923375541128003
4.516, 14, 49, 48, 8,7, 1.5107404471219248
4.423, 14, 49, 48, 9,8, 1.5127651203376373
4.374, 14, 49, 48, 10,9, 1.4990132442711588
4.348, 14, 49, 48, 11,10, 1.5053995399042246
4.273, 14, 49, 48, 12,11, 1.51192287462343
4.264, 14, 49, 48, 13,12, 1.5018913324544851
4.201, 14, 49, 48, 14,13, 1.5030471344392127
4.167, 14, 49, 48, 15,14, 1.5390532295975379
4.182, 14, 49, 48, 16,15, 1.509574371932345
4.114, 14, 49, 48, 17,16, 1.5248209001824686
4.121, 14, 49, 48, 18,17, 1.5178732498493868
4.086, 14, 49, 48, 19,18, 1.5151694187839646
4.091, 14, 49, 48, 20,19, 1.515027662994888
4.1, 14, 49, 48, 21,20, 1.529846507431135
4.061, 14, 49, 48, 22,21, 1.5256732537367408
4.063, 14, 49, 48, 23,22, 1.5451664972597314
4.006, 14, 49, 48, 24,23, 1.5522515762712985
4.033, 14, 49, 48, 25,24, 1.5380397318826804
4.032, 14, 49, 48, 26,25, 1.5299094801133988
3.99, 14, 49, 48, 27,26, 1.546679322153945
4.015, 14, 49, 48, 28,27, 1.5646123920841775
3.999, 14, 49, 48, 29,28, 1.538203809065475
3.977, 14, 49, 48, 30,29, 1.600010773305094
4.003, 14, 49, 48, 31,30, 1.5699276735775438
4.028, 14, 49, 48, 32,31, 1.5499964936085273
3.948, 14, 49, 48, 33,32, 1.5596439846267411
4.023, 14, 49, 48, 34,33, 1.5573061967268282
3.965, 14, 49, 48, 35,34, 1.5288329141182768
4.015, 14, 49, 48, 36,35, 1.5496488604476755
3.956, 14, 49, 48, 37,36, 1.6112097004856878
3.97, 14, 49, 48, 38,37, 1.5796434084993043
3.989, 14, 49, 48, 39,38, 1.5914907832165135
3.953, 14, 49, 48, 40,39, 1.5813200305107435
3.978, 14, 49, 48, 41,40, 1.5936052349664767
3.984, 14, 49, 48, 42,41, 1.6173079307860116
3.969, 14, 49, 48, 43,42, 1.5963080548214639
3.996, 14, 49, 48, 44,43, 1.6167055080693402
3.935, 14, 49, 48, 45,44, 1.6017889174128357
3.911, 14, 49, 48, 46,45, 1.6419712469515944
3.963, 14, 49, 48, 47,46, 1.6382582302190145
3.915, 14, 49, 48, 48,47, 1.6418896827453415
3.932, 14, 49, 48, 49,48, 1.646586523733994
3.966, 14, 49, 48, 50,49, 1.6375816744367344
5.473, 14, 50, 49, 1,0, 1.6775383561310444
5.256, 14, 50, 49, 2,1, 1.637351677882009
5.043, 14, 50, 49, 3,2, 1.5696203658698127
4.973, 14, 50, 49, 4,3, 1.5313136462240982
4.762, 14, 50, 49, 5,4, 1.528440093780454
4.683, 14, 50, 49, 6,5, 1.5514801826949824
4.553, 14, 50, 49, 7,6, 1.5184844760327885
4.516, 14, 50, 49, 8,7, 1.5148461566598344
4.428, 14, 50, 49, 9,8, 1.5059705347365397
4.364, 14, 50, 49, 10,9, 1.5232253751224625
4.323, 14, 50, 49, 11,10, 1.5209393687810817
4.291, 14, 50, 49, 12,11, 1.527828944703406
4.3, 14, 50, 49, 13,12, 1.5155386764693133
4.229, 14, 50, 49, 14,13, 1.5322829842987857
4.187, 14, 50, 49, 15,14, 1.4991661117606008
4.161, 14, 50, 49, 16,15, 1.5059231024137407
4.119, 14, 50, 49, 17,16, 1.529492657135845
4.202, 14, 50, 49, 18,17, 1.5061981498441106
4.23, 14, 50, 49, 19,18, 1.5361611253443752
4.28, 14, 50, 49, 20,19, 1.5156908792249444
4.214, 14, 50, 49, 21,20, 1.5066207488220276
4.208, 14, 50, 49, 22,21, 1.5440088673992673
4.283, 14, 50, 49, 23,22, 1.503662877398826
4.208, 14, 50, 49, 24,23, 1.5267785676140677
4.035, 14, 50, 49, 25,24, 1.5610097601266018
4.058, 14, 50, 49, 26,25, 1.5489986557441815
4.029, 14, 50, 49, 27,26, 1.5545235813375897
4.133, 14, 50, 49, 28,27, 1.5813525785870346
4.024, 14, 50, 49, 29,28, 1.5304775384079652
4.009, 14, 50, 49, 30,29, 1.5713360573545196
4.026, 14, 50, 49, 31,30, 1.5646629305026267
3.979, 14, 50, 49, 32,31, 1.558225581274376
4.046, 14, 50, 49, 33,32, 1.5827149253956911
3.945, 14, 50, 49, 34,33, 1.5852881849919502
4.127, 14, 50, 49, 35,34, 1.5897255832032342
4.051, 14, 50, 49, 36,35, 1.5762031331218176
3.93, 14, 50, 49, 37,36, 1.592287795531119
4.033, 14, 50, 49, 38,37, 1.602987997087224
4.007, 14, 50, 49, 39,38, 1.5977397343024964
4.014, 14, 50, 49, 40,39, 1.6148789444834506
4.011, 14, 50, 49, 41,40, 1.6110708592373755
3.942, 14, 50, 49, 42,41, 1.6083086770565913
4.065, 14, 50, 49, 43,42, 1.5972960745531042
3.947, 14, 50, 49, 44,43, 1.6108557346789698
3.981, 14, 50, 49, 45,44, 1.590614073175001
3.974, 14, 50, 49, 46,45, 1.6134912356817648
3.944, 14, 50, 49, 47,46, 1.6422600089019195
3.998, 14, 50, 49, 48,47, 1.6280597447760048
3.958, 14, 50, 49, 49,48, 1.6259091873237668
3.975, 14, 50, 49, 50,49, 1.6144057566549619
4.878, 15, 1, 0, 1,0, 1.411559796071075
4.553, 15, 1, 0, 2,1, 1.4248090689079587
4.354, 15, 1, 0, 3,2, 1.4101870445205749
4.25, 15, 1, 0, 4,3, 1.4418299482068073
4.212, 15, 1, 0, 5,4, 1.4400271756506595
4.169, 15, 1, 0, 6,5, 1.4095408328178791
4.113, 15, 1, 0, 7,6, 1.425951864102521
4.107, 15, 1, 0, 8,7, 1.4194603025795456
4.008, 15, 1, 0, 9,8, 1.3918572585421012
4.01, 15, 1, 0, 10,9, 1.4382978872860055
4.003, 15, 1, 0, 11,10, 1.4289241055048267
3.955, 15, 1, 0, 12,11, 1.42281835809599
3.952, 15, 1, 0, 13,12, 1.4381603028771752
3.964, 15, 1, 0, 14,13, 1.4025118599239472
3.924, 15, 1, 0, 15,14, 1.4193964695484742
3.948, 15, 1, 0, 16,15, 1.440168895278856
3.9, 15, 1, 0, 17,16, 1.4495500189623542
3.899, 15, 1, 0, 18,17, 1.4391008778954484
3.913, 15, 1, 0, 19,18, 1.428305823668662
3.908, 15, 1, 0, 20,19, 1.4457953663061194
3.888, 15, 1, 0, 21,20, 1.4219724387700337
3.948, 15, 1, 0, 22,21, 1.4320768496045606
3.898, 15, 1, 0, 23,22, 1.4417254126275172
3.891, 15, 1, 0, 24,23, 1.430923023202201
3.875, 15, 1, 0, 25,24, 1.4185957660079815
3.863, 15, 1, 0, 26,25, 1.4366622428231712
3.87, 15, 1, 0, 27,26, 1.4364732809463483
3.859, 15, 1, 0, 28,27, 1.4528968662851767
3.839, 15, 1, 0, 29,28, 1.4096123506473328
3.878, 15, 1, 0, 30,29, 1.4426024955311998
3.866, 15, 1, 0, 31,30, 1.4137094628384062
3.857, 15, 1, 0, 32,31, 1.4328795026680439
3.836, 15, 1, 0, 33,32, 1.4423750904866501
3.819, 15, 1, 0, 34,33, 1.4251039557836638
3.845, 15, 1, 0, 35,34, 1.449434028859849
3.824, 15, 1, 0, 36,35, 1.4264963772739094
3.815, 15, 1, 0, 37,36, 1.4474175321097584
3.882, 15, 1, 0, 38,37, 1.4374306859923343
3.838, 15, 1, 0, 39,38, 1.4616438218908194
3.835, 15, 1, 0, 40,39, 1.4486903964826365
3.853, 15, 1, 0, 41,40, 1.425209022089827
3.801, 15, 1, 0, 42,41, 1.4400251903422996
3.836, 15, 1, 0, 43,42, 1.4566676918720929
3.823, 15, 1, 0, 44,43, 1.4640491086428205
3.805, 15, 1, 0, 45,44, 1.4351113094693517
3.843, 15, 1, 0, 46,45, 1.4491788869656728
3.802, 15, 1, 0, 47,46, 1.436982161942178
3.796, 15, 1, 0, 48,47, 1.4696435693966776
3.84, 15, 1, 0, 49,48, 1.4328329074069102
3.796, 15, 1, 0, 50,49, 1.4250203421352308
5.18, 15, 2, 1, 1,0, 1.3154507451948234
4.751, 15, 2, 1, 2,1, 1.2974726615527374
4.55, 15, 2, 1, 3,2, 1.2530889931777744
4.312, 15, 2, 1, 4,3, 1.2825912502133978
4.15, 15, 2, 1, 5,4, 1.2805055437546895
4.029, 15, 2, 1, 6,5, 1.261117185840839
3.879, 15, 2, 1, 7,6, 1.2791010639298401
3.812, 15, 2, 1, 8,7, 1.2824873581766059
3.757, 15, 2, 1, 9,8, 1.2811554630729316
3.688, 15, 2, 1, 10,9, 1.2430188968554774
3.67, 15, 2, 1, 11,10, 1.2983555623233412
3.599, 15, 2, 1, 12,11, 1.27234672088643
3.536, 15, 2, 1, 13,12, 1.2774999898860857
3.54, 15, 2, 1, 14,13, 1.2666830035457886
3.468, 15, 2, 1, 15,14, 1.2820645255009555
3.461, 15, 2, 1, 16,15, 1.2675528134190883
3.503, 15, 2, 1, 17,16, 1.2903417213958588
3.422, 15, 2, 1, 18,17, 1.2554650478187341
